Exp_Category,State,Year,Value
Revenue_deficit,Orissa,1991-92,188
Revenue_deficit,Punjab,1991-92,481
Revenue_deficit,Rajasthan,1991-92,-49
Revenue_deficit,Tamil Nadu,1991-92,1904
Revenue_deficit,Uttar Pradesh,1991-92,725
Revenue_deficit,West Bengal,1991-92,646
Revenue_deficit,Arunachal Pradesh,1991-92,-158
Revenue_deficit,Assam,1991-92,-270
Revenue_deficit,Himachal Pradesh,1991-92,-10
Revenue_deficit,Jammu and Kashmir,1991-92,-104
Revenue_deficit,Manipur,1991-92,-73
Revenue_deficit,Meghalaya,1991-92,-36
Revenue_deficit,Mizoram,1991-92,-79
Revenue_deficit,Nagaland,1991-92,-6
Revenue_deficit,Sikkim,1991-92,-27
Revenue_deficit,Tripura,1991-92,-16
Revenue_deficit,Uttarakhand,1991-92,–
Revenue_deficit,NCT Delhi,1991-92,–
Revenue_deficit,Puducherry,1991-92,–
Revenue_deficit,Andhra Pradesh,1992-93,124
Revenue_deficit,Bihar,1992-93,606
Revenue_deficit,Chhattisgarh,1992-93,–
Revenue_deficit,Goa,1992-93,-9
Revenue_deficit,Gujarat,1992-93,300
Revenue_deficit,Haryana,1992-93,2
Revenue_deficit,Jharkhand,1992-93,–
Revenue_deficit,Karnataka,1992-93,170
Revenue_deficit,Kerala,1992-93,337
Revenue_deficit,Madhya Pradesh,1992-93,-285
Revenue_deficit,Maharashtra,1992-93,729
Revenue_deficit,Orissa,1992-93,136
Revenue_deficit,Punjab,1992-93,636
Revenue_deficit,Rajasthan,1992-93,110
Revenue_deficit,Tamil Nadu,1992-93,1526
Revenue_deficit,Uttar Pradesh,1992-93,1015
Revenue_deficit,West Bengal,1992-93,437
Revenue_deficit,Arunachal Pradesh,1992-93,-163
Revenue_deficit,Assam,1992-93,-162
Revenue_deficit,Himachal Pradesh,1992-93,93
Revenue_deficit,Jammu and Kashmir,1992-93,-267
Revenue_deficit,Manipur,1992-93,-82
Revenue_deficit,Meghalaya,1992-93,-18
Revenue_deficit,Mizoram,1992-93,-47
Revenue_deficit,Nagaland,1992-93,13
Revenue_deficit,Sikkim,1992-93,-30
Revenue_deficit,Tripura,1992-93,-54
Revenue_deficit,Uttarakhand,1992-93,–
Revenue_deficit,NCT Delhi,1992-93,–
Revenue_deficit,Puducherry,1992-93,–
Revenue_deficit,Andhra Pradesh,1993-94,-232
Revenue_deficit,Bihar,1993-94,690
Revenue_deficit,Chhattisgarh,1993-94,–
Revenue_deficit,Goa,1993-94,-33
Revenue_deficit,Gujarat,1993-94,-96
Revenue_deficit,Haryana,1993-94,-81
Revenue_deficit,Jharkhand,1993-94,–
Revenue_deficit,Karnataka,1993-94,-116
Revenue_deficit,Kerala,1993-94,371
Revenue_deficit,Madhya Pradesh,1993-94,448
Revenue_deficit,Maharashtra,1993-94,122
Revenue_deficit,Orissa,1993-94,274
Revenue_deficit,Punjab,1993-94,767
Revenue_deficit,Rajasthan,1993-94,301
Revenue_deficit,Tamil Nadu,1993-94,692
Revenue_deficit,Uttar Pradesh,1993-94,1149
Revenue_deficit,West Bengal,1993-94,984
Revenue_deficit,Arunachal Pradesh,1993-94,-148
Revenue_deficit,Assam,1993-94,-416
Revenue_deficit,Himachal Pradesh,1993-94,-114
Revenue_deficit,Jammu and Kashmir,1993-94,-459
Revenue_deficit,Manipur,1993-94,-141
Revenue_deficit,Meghalaya,1993-94,-18
Revenue_deficit,Mizoram,1993-94,-84
Revenue_deficit,Nagaland,1993-94,47
Revenue_deficit,Sikkim,1993-94,-36
Revenue_deficit,Tripura,1993-94,–
Revenue_deficit,Uttarakhand,1993-94,–
Revenue_deficit,NCT Delhi,1993-94,-59
Revenue_deficit,Puducherry,1993-94,–
Revenue_deficit,Andhra Pradesh,1994-95,728
Revenue_deficit,Bihar,1994-95,933
Revenue_deficit,Chhattisgarh,1994-95,–
Revenue_deficit,Goa,1994-95,-56
Revenue_deficit,Gujarat,1994-95,-262
Revenue_deficit,Haryana,1994-95,391
Revenue_deficit,Jharkhand,1994-95,–
Revenue_deficit,Karnataka,1994-95,296
Revenue_deficit,Kerala,1994-95,400
Revenue_deficit,Madhya Pradesh,1994-95,191
Revenue_deficit,Maharashtra,1994-95,-277
Revenue_deficit,Orissa,1994-95,460
Revenue_deficit,Punjab,1994-95,742
Revenue_deficit,Rajasthan,1994-95,425
Revenue_deficit,Tamil Nadu,1994-95,416
Revenue_deficit,Uttar Pradesh,1994-95,2003
Revenue_deficit,West Bengal,1994-95,767
Revenue_deficit,Arunachal Pradesh,1994-95,-167
Revenue_deficit,Assam,1994-95,309
Revenue_deficit,Himachal Pradesh,1994-95,308
Revenue_deficit,Jammu and Kashmir,1994-95,-703
Revenue_deficit,Manipur,1994-95,-84
Revenue_deficit,Meghalaya,1994-95,-73
Revenue_deficit,Mizoram,1994-95,-75
Revenue_deficit,Nagaland,1994-95,91
Revenue_deficit,Sikkim,1994-95,-20
Revenue_deficit,Tripura,1994-95,-36
Revenue_deficit,Uttarakhand,1994-95,–
Revenue_deficit,NCT Delhi,1994-95,-550
Revenue_deficit,Puducherry,1994-95,–
Revenue_deficit,Andhra Pradesh,1995-96,739
Revenue_deficit,Bihar,1995-96,1079
Revenue_deficit,Chhattisgarh,1995-96,–
Revenue_deficit,Goa,1995-96,-33
Revenue_deficit,Gujarat,1995-96,222
Revenue_deficit,Haryana,1995-96,347
Revenue_deficit,Jharkhand,1995-96,–
Revenue_deficit,Karnataka,1995-96,-62
Revenue_deficit,Kerala,1995-96,403
Revenue_deficit,Madhya Pradesh,1995-96,477
Revenue_deficit,Maharashtra,1995-96,609
Revenue_deficit,Orissa,1995-96,807
Revenue_deficit,Punjab,1995-96,450
Revenue_deficit,Rajasthan,1995-96,702
Revenue_deficit,Tamil Nadu,1995-96,311
Revenue_deficit,Uttar Pradesh,1995-96,2341
Revenue_deficit,West Bengal,1995-96,1250
Revenue_deficit,Arunachal Pradesh,1995-96,-247
Revenue_deficit,Assam,1995-96,200
Revenue_deficit,Himachal Pradesh,1995-96,150
Revenue_deficit,Jammu and Kashmir,1995-96,-741
Revenue_deficit,Manipur,1995-96,-73
Revenue_deficit,Meghalaya,1995-96,-104
Revenue_deficit,Mizoram,1995-96,-62
Revenue_deficit,Nagaland,1995-96,64
Revenue_deficit,Sikkim,1995-96,-60
Revenue_deficit,Tripura,1995-96,-151
Revenue_deficit,Uttarakhand,1995-96,–
Revenue_deficit,NCT Delhi,1995-96,-419
Revenue_deficit,Puducherry,1995-96,–
Revenue_deficit,Andhra Pradesh,1996-97,3199
Revenue_deficit,Bihar,1996-97,216
Revenue_deficit,Chhattisgarh,1996-97,–
Revenue_deficit,Goa,1996-97,-22
Revenue_deficit,Gujarat,1996-97,591
Revenue_deficit,Haryana,1996-97,719
Revenue_deficit,Jharkhand,1996-97,–
Revenue_deficit,Karnataka,1996-97,579
Revenue_deficit,Kerala,1996-97,643
Revenue_deficit,Madhya Pradesh,1996-97,1448
Revenue_deficit,Maharashtra,1996-97,1591
Revenue_deficit,Orissa,1996-97,831
Revenue_deficit,Punjab,1996-97,1357
Revenue_deficit,Rajasthan,1996-97,866
Revenue_deficit,Tamil Nadu,1996-97,1104
Revenue_deficit,Uttar Pradesh,1996-97,3179
Revenue_deficit,West Bengal,1996-97,2135
Revenue_deficit,Arunachal Pradesh,1996-97,-207
Revenue_deficit,Assam,1996-97,-285
Revenue_deficit,Himachal Pradesh,1996-97,155
Revenue_deficit,Jammu and Kashmir,1996-97,-792
Revenue_deficit,Manipur,1996-97,-100
Revenue_deficit,Meghalaya,1996-97,-114
Revenue_deficit,Mizoram,1996-97,-47
Revenue_deficit,Nagaland,1996-97,-9
Revenue_deficit,Sikkim,1996-97,-39
Revenue_deficit,Tripura,1996-97,-122
Revenue_deficit,Uttarakhand,1996-97,–
Revenue_deficit,NCT Delhi,1996-97,-764
Revenue_deficit,Puducherry,1996-97,–
Revenue_deficit,Andhra Pradesh,1997-98,703
Revenue_deficit,Bihar,1997-98,264
Revenue_deficit,Chhattisgarh,1997-98,–
Revenue_deficit,Goa,1997-98,14
Revenue_deficit,Gujarat,1997-98,1018
Revenue_deficit,Haryana,1997-98,719
Revenue_deficit,Jharkhand,1997-98,–
Revenue_deficit,Karnataka,1997-98,277
Revenue_deficit,Kerala,1997-98,1123
Revenue_deficit,Madhya Pradesh,1997-98,469
Revenue_deficit,Maharashtra,1997-98,2580
Revenue_deficit,Orissa,1997-98,905
Revenue_deficit,Punjab,1997-98,1484
Revenue_deficit,Rajasthan,1997-98,582
Revenue_deficit,Tamil Nadu,1997-98,1364
Revenue_deficit,Uttar Pradesh,1997-98,4624
Revenue_deficit,West Bengal,1997-98,2294
Revenue_deficit,Arunachal Pradesh,1997-98,-172
Revenue_deficit,Assam,1997-98,-287
Revenue_deficit,Himachal Pradesh,1997-98,529
Revenue_deficit,Jammu and Kashmir,1997-98,-808
Revenue_deficit,Manipur,1997-98,-65
Revenue_deficit,Meghalaya,1997-98,-12
Revenue_deficit,Mizoram,1997-98,-60
Revenue_deficit,Nagaland,1997-98,11
Revenue_deficit,Sikkim,1997-98,-41
Revenue_deficit,Tripura,1997-98,-22
Revenue_deficit,Uttarakhand,1997-98,–
Revenue_deficit,NCT Delhi,1997-98,-1159
Revenue_deficit,Puducherry,1997-98,–
Revenue_deficit,Andhra Pradesh,1998-99,2684
Revenue_deficit,Bihar,1998-99,1351
Revenue_deficit,Chhattisgarh,1998-99,–
Revenue_deficit,Goa,1998-99,141
Revenue_deficit,Gujarat,1998-99,2863
Revenue_deficit,Haryana,1998-99,1540
Revenue_deficit,Jharkhand,1998-99,–
Revenue_deficit,Karnataka,1998-99,1215
Revenue_deficit,Kerala,1998-99,2030
Revenue_deficit,Madhya Pradesh,1998-99,2872
Revenue_deficit,Maharashtra,1998-99,3926
Revenue_deficit,Orissa,1998-99,2265
Revenue_deficit,Punjab,1998-99,2629
Revenue_deficit,Rajasthan,1998-99,2996
Revenue_deficit,Tamil Nadu,1998-99,3437
Revenue_deficit,Uttar Pradesh,1998-99,8696
Revenue_deficit,West Bengal,1998-99,4856
Revenue_deficit,Arunachal Pradesh,1998-99,-177
Revenue_deficit,Assam,1998-99,-90
Revenue_deficit,Himachal Pradesh,1998-99,1022
Revenue_deficit,Jammu and Kashmir,1998-99,400
Revenue_deficit,Manipur,1998-99,-108
Revenue_deficit,Meghalaya,1998-99,-17
Revenue_deficit,Mizoram,1998-99,-44
Revenue_deficit,Nagaland,1998-99,13
Revenue_deficit,Sikkim,1998-99,55
Revenue_deficit,Tripura,1998-99,-93
Revenue_deficit,Uttarakhand,1998-99,–
Revenue_deficit,NCT Delhi,1998-99,-820
Revenue_deficit,Puducherry,1998-99,–
Revenue_deficit,Andhra Pradesh,1999-00,1233
Revenue_deficit,Bihar,1999-00,3550
Revenue_deficit,Chhattisgarh,1999-00,–
Revenue_deficit,Goa,1999-00,209
Revenue_deficit,Gujarat,1999-00,3617
Revenue_deficit,Haryana,1999-00,1185
Revenue_deficit,Jharkhand,1999-00,–
Revenue_deficit,Karnataka,1999-00,2325
Revenue_deficit,Kerala,1999-00,3624
Revenue_deficit,Madhya Pradesh,1999-00,2932
Revenue_deficit,Maharashtra,1999-00,4269
Revenue_deficit,Orissa,1999-00,2574
Revenue_deficit,Punjab,1999-00,2727
Revenue_deficit,Rajasthan,1999-00,3640
Revenue_deficit,Tamil Nadu,1999-00,4400
Revenue_deficit,Uttar Pradesh,1999-00,7253
Revenue_deficit,West Bengal,1999-00,9287
Revenue_deficit,Arunachal Pradesh,1999-00,-199
Revenue_deficit,Assam,1999-00,1005
Revenue_deficit,Himachal Pradesh,1999-00,106
Revenue_deficit,Jammu and Kashmir,1999-00,542
Revenue_deficit,Manipur,1999-00,287
Revenue_deficit,Meghalaya,1999-00,-16
Revenue_deficit,Mizoram,1999-00,-59
Revenue_deficit,Nagaland,1999-00,36
Revenue_deficit,Sikkim,1999-00,-2
Revenue_deficit,Tripura,1999-00,23
Revenue_deficit,Uttarakhand,1999-00,–
Revenue_deficit,NCT Delhi,1999-00,-751
Revenue_deficit,Puducherry,1999-00,–
Revenue_deficit,Andhra Pradesh,2000-01,3595
Revenue_deficit,Bihar,2000-01,2961
Revenue_deficit,Chhattisgarh,2000-01,-271
Revenue_deficit,Goa,2000-01,226
Revenue_deficit,Gujarat,2000-01,6302
Revenue_deficit,Haryana,2000-01,608
Revenue_deficit,Jharkhand,2000-01,–
Revenue_deficit,Karnataka,2000-01,1862
Revenue_deficit,Kerala,2000-01,3147
Revenue_deficit,Madhya Pradesh,2000-01,1319
Revenue_deficit,Maharashtra,2000-01,7834
Revenue_deficit,Orissa,2000-01,1927
Revenue_deficit,Punjab,2000-01,2336
Revenue_deficit,Rajasthan,2000-01,2634
Revenue_deficit,Tamil Nadu,2000-01,3436
Revenue_deficit,Uttar Pradesh,2000-01,6289
Revenue_deficit,West Bengal,2000-01,7581
Revenue_deficit,Arunachal Pradesh,2000-01,-52
Revenue_deficit,Assam,2000-01,780
Revenue_deficit,Himachal Pradesh,2000-01,1331
Revenue_deficit,Jammu and Kashmir,2000-01,1259
Revenue_deficit,Manipur,2000-01,86
Revenue_deficit,Meghalaya,2000-01,-53
Revenue_deficit,Mizoram,2000-01,193
Revenue_deficit,Nagaland,2000-01,–
Revenue_deficit,Sikkim,2000-01,-99
Revenue_deficit,Tripura,2000-01,96
Revenue_deficit,Uttarakhand,2000-01,-11
Revenue_deficit,NCT Delhi,2000-01,-1748
Revenue_deficit,Puducherry,2000-01,–
Revenue_deficit,Andhra Pradesh,2001-02,2881
Revenue_deficit,Bihar,2001-02,2342
Revenue_deficit,Chhattisgarh,2001-02,538
Revenue_deficit,Goa,2001-02,229
Revenue_deficit,Gujarat,2001-02,6732
Revenue_deficit,Haryana,2001-02,1056
Revenue_deficit,Jharkhand,2001-02,-101
Revenue_deficit,Karnataka,2001-02,3285
Revenue_deficit,Kerala,2001-02,2606
Revenue_deficit,Madhya Pradesh,2001-02,3168
Revenue_deficit,Maharashtra,2001-02,8189
Revenue_deficit,Orissa,2001-02,2830
Revenue_deficit,Punjab,2001-02,3781
Revenue_deficit,Rajasthan,2001-02,3796
Revenue_deficit,Tamil Nadu,2001-02,2739
Revenue_deficit,Uttar Pradesh,2001-02,6182
Revenue_deficit,West Bengal,2001-02,8856
Revenue_deficit,Arunachal Pradesh,2001-02,-28
Revenue_deficit,Assam,2001-02,881
Revenue_deficit,Himachal Pradesh,2001-02,861
Revenue_deficit,Jammu and Kashmir,2001-02,-736
Revenue_deficit,Manipur,2001-02,161
Revenue_deficit,Meghalaya,2001-02,34
Revenue_deficit,Mizoram,2001-02,260
Revenue_deficit,Nagaland,2001-02,-45
Revenue_deficit,Sikkim,2001-02,-143
Revenue_deficit,Tripura,2001-02,-54
Revenue_deficit,Uttarakhand,2001-02,100
Revenue_deficit,NCT Delhi,2001-02,-1210
Revenue_deficit,Puducherry,2001-02,–
Revenue_deficit,Andhra Pradesh,2002-03,3054
Revenue_deficit,Bihar,2002-03,2457
Revenue_deficit,Chhattisgarh,2002-03,113
Revenue_deficit,Goa,2002-03,167
Revenue_deficit,Gujarat,2002-03,3565
Revenue_deficit,Haryana,2002-03,685
Revenue_deficit,Jharkhand,2002-03,331
Revenue_deficit,Karnataka,2002-03,2646
Revenue_deficit,Kerala,2002-03,4122
Revenue_deficit,Madhya Pradesh,2002-03,1169
Revenue_deficit,Maharashtra,2002-03,9371
Revenue_deficit,Orissa,2002-03,1576
Revenue_deficit,Punjab,2002-03,3754
Revenue_deficit,Rajasthan,2002-03,3934
Revenue_deficit,Tamil Nadu,2002-03,4851
Revenue_deficit,Uttar Pradesh,2002-03,5117
Revenue_deficit,West Bengal,2002-03,8635
Revenue_deficit,Arunachal Pradesh,2002-03,-77
Revenue_deficit,Assam,2002-03,319
Revenue_deficit,Himachal Pradesh,2002-03,1482
Revenue_deficit,Jammu and Kashmir,2002-03,-652
Revenue_deficit,Manipur,2002-03,87
Revenue_deficit,Meghalaya,2002-03,-84
Revenue_deficit,Mizoram,2002-03,109
Revenue_deficit,Nagaland,2002-03,107
Revenue_deficit,Sikkim,2002-03,-198
Revenue_deficit,Tripura,2002-03,81
Revenue_deficit,Uttarakhand,2002-03,457
Revenue_deficit,NCT Delhi,2002-03,-2068
Revenue_deficit,Puducherry,2002-03,–
Revenue_deficit,Andhra Pradesh,2003-04,2962
Revenue_deficit,Bihar,2003-04,1107
Revenue_deficit,Chhattisgarh,2003-04,641
Revenue_deficit,Goa,2003-04,140
Revenue_deficit,Gujarat,2003-04,3707
Revenue_deficit,Haryana,2003-04,274
Revenue_deficit,Jharkhand,2003-04,-142
Revenue_deficit,Karnataka,2003-04,525
Revenue_deficit,Kerala,2003-04,3680
Revenue_deficit,Madhya Pradesh,2003-04,4476
Revenue_deficit,Maharashtra,2003-04,8310
Revenue_deficit,Orissa,2003-04,1421
Revenue_deficit,Punjab,2003-04,3563
Revenue_deficit,Rajasthan,2003-04,3424
Revenue_deficit,Tamil Nadu,2003-04,1565
Revenue_deficit,Uttar Pradesh,2003-04,18583
Revenue_deficit,West Bengal,2003-04,9149
Revenue_deficit,Arunachal Pradesh,2003-04,-184
Revenue_deficit,Assam,2003-04,685
Revenue_deficit,Himachal Pradesh,2003-04,1607
Revenue_deficit,Jammu and Kashmir,2003-04,-1910
Revenue_deficit,Manipur,2003-04,44
Revenue_deficit,Meghalaya,2003-04,-85
Revenue_deficit,Mizoram,2003-04,-83
Revenue_deficit,Nagaland,2003-04,-547
Revenue_deficit,Sikkim,2003-04,-160
Revenue_deficit,Tripura,2003-04,-106
Revenue_deficit,Uttarakhand,2003-04,761
Revenue_deficit,NCT Delhi,2003-04,-2261
Revenue_deficit,Puducherry,2003-04,–
Revenue_deficit,Andhra Pradesh,2004-05,2558
Revenue_deficit,Bihar,2004-05,-1076
Revenue_deficit,Chhattisgarh,2004-05,-146
Revenue_deficit,Goa,2004-05,123
Revenue_deficit,Gujarat,2004-05,4037
Revenue_deficit,Haryana,2004-05,258
Revenue_deficit,Jharkhand,2004-05,1111
Revenue_deficit,Karnataka,2004-05,-1638
Revenue_deficit,Kerala,2004-05,3669
Revenue_deficit,Madhya Pradesh,2004-05,-1717
Revenue_deficit,Maharashtra,2004-05,10033
Revenue_deficit,Orissa,2004-05,522
Revenue_deficit,Punjab,2004-05,3391
Revenue_deficit,Rajasthan,2004-05,2143
Revenue_deficit,Tamil Nadu,2004-05,703
Revenue_deficit,Uttar Pradesh,2004-05,6993
Revenue_deficit,West Bengal,2004-05,8228
Revenue_deficit,Arunachal Pradesh,2004-05,8
Revenue_deficit,Assam,2004-05,292
Revenue_deficit,Himachal Pradesh,2004-05,1158
Revenue_deficit,Jammu and Kashmir,2004-05,-1577
Revenue_deficit,Manipur,2004-05,-92
Revenue_deficit,Meghalaya,2004-05,50
Revenue_deficit,Mizoram,2004-05,-107
Revenue_deficit,Nagaland,2004-05,-155
Revenue_deficit,Sikkim,2004-05,-169
Revenue_deficit,Tripura,2004-05,-394
Revenue_deficit,Uttarakhand,2004-05,950
Revenue_deficit,NCT Delhi,2004-05,-2735
Revenue_deficit,Puducherry,2004-05,–
Revenue_deficit,Andhra Pradesh,2005-06,64
Revenue_deficit,Bihar,2005-06,-81
Revenue_deficit,Chhattisgarh,2005-06,-1381
Revenue_deficit,Goa,2005-06,22
Revenue_deficit,Gujarat,2005-06,399
Revenue_deficit,Haryana,2005-06,-1213
Revenue_deficit,Jharkhand,2005-06,1553
Revenue_deficit,Karnataka,2005-06,-2311
Revenue_deficit,Kerala,2005-06,3129
Revenue_deficit,Madhya Pradesh,2005-06,-33
Revenue_deficit,Maharashtra,2005-06,3842
Revenue_deficit,Orissa,2005-06,-481
Revenue_deficit,Punjab,2005-06,1242
Revenue_deficit,Rajasthan,2005-06,660
Revenue_deficit,Tamil Nadu,2005-06,-1951
Revenue_deficit,Uttar Pradesh,2005-06,1268
Revenue_deficit,West Bengal,2005-06,7391
Revenue_deficit,Arunachal Pradesh,2005-06,-182
Revenue_deficit,Assam,2005-06,-1509
Revenue_deficit,Himachal Pradesh,2005-06,-92
Revenue_deficit,Jammu and Kashmir,2005-06,-1816
Revenue_deficit,Manipur,2005-06,-404
Revenue_deficit,Meghalaya,2005-06,-72
Revenue_deficit,Mizoram,2005-06,-66
Revenue_deficit,Nagaland,2005-06,-207
Revenue_deficit,Sikkim,2005-06,-197
Revenue_deficit,Tripura,2005-06,-633
Revenue_deficit,Uttarakhand,2005-06,74
Revenue_deficit,NCT Delhi,2005-06,-4328
Revenue_deficit,Puducherry,2005-06,-7
Revenue_deficit,Andhra Pradesh,2006-07,-2807
Revenue_deficit,Bihar,2006-07,-2498
Revenue_deficit,Chhattisgarh,2006-07,-2647
Revenue_deficit,Goa,2006-07,-141
Revenue_deficit,Gujarat,2006-07,-1770
Revenue_deficit,Haryana,2006-07,-1590
Revenue_deficit,Jharkhand,2006-07,1090
Revenue_deficit,Karnataka,2006-07,-4152
Revenue_deficit,Kerala,2006-07,2638
Revenue_deficit,Madhya Pradesh,2006-07,-3332
Revenue_deficit,Maharashtra,2006-07,-810
Revenue_deficit,Orissa,2006-07,-2261
Revenue_deficit,Punjab,2006-07,1749
Revenue_deficit,Rajasthan,2006-07,-638
Revenue_deficit,Tamil Nadu,2006-07,-2648
Revenue_deficit,Uttar Pradesh,2006-07,-4901
Revenue_deficit,West Bengal,2006-07,8333
Revenue_deficit,Arunachal Pradesh,2006-07,-695
Revenue_deficit,Assam,2006-07,-2210
Revenue_deficit,Himachal Pradesh,2006-07,-191
Revenue_deficit,Jammu and Kashmir,2006-07,-1914
Revenue_deficit,Manipur,2006-07,-448
Revenue_deficit,Meghalaya,2006-07,-235
Revenue_deficit,Mizoram,2006-07,-252
Revenue_deficit,Nagaland,2006-07,-550
Revenue_deficit,Sikkim,2006-07,-229
Revenue_deficit,Tripura,2006-07,-851
Revenue_deficit,Uttarakhand,2006-07,-896
Revenue_deficit,NCT Delhi,2006-07,-4438
Revenue_deficit,Puducherry,2006-07,43
Revenue_deficit,Andhra Pradesh,2007-08,-159
Revenue_deficit,Bihar,2007-08,-4645
Revenue_deficit,Chhattisgarh,2007-08,-3039
Revenue_deficit,Goa,2007-08,-166
Revenue_deficit,Gujarat,2007-08,-2150
Revenue_deficit,Haryana,2007-08,-2224
Revenue_deficit,Jharkhand,2007-08,1484
Revenue_deficit,Karnataka,2007-08,-3776
Revenue_deficit,Kerala,2007-08,3785
Revenue_deficit,Madhya Pradesh,2007-08,-5088
Revenue_deficit,Maharashtra,2007-08,-14803
Revenue_deficit,Orissa,2007-08,-4244
Revenue_deficit,Punjab,2007-08,3823
Revenue_deficit,Rajasthan,2007-08,-1653
Revenue_deficit,Tamil Nadu,2007-08,-4545
Revenue_deficit,Uttar Pradesh,2007-08,-3449
Revenue_deficit,West Bengal,2007-08,8147
Revenue_deficit,Arunachal Pradesh,2007-08,-743
Revenue_deficit,Assam,2007-08,-2581
Revenue_deficit,Himachal Pradesh,2007-08,-850
Revenue_deficit,Jammu and Kashmir,2007-08,-2216
Revenue_deficit,Manipur,2007-08,-1216
Revenue_deficit,Meghalaya,2007-08,-188
Revenue_deficit,Mizoram,2007-08,-131
Revenue_deficit,Nagaland,2007-08,-424
Revenue_deficit,Sikkim,2007-08,-351
Revenue_deficit,Tripura,2007-08,-904
Revenue_deficit,Uttarakhand,2007-08,-637
Revenue_deficit,NCT Delhi,2007-08,-5142
Revenue_deficit,Puducherry,2007-08,65
Revenue_deficit,Andhra Pradesh,2008-09(RE),-2067
Revenue_deficit,Bihar,2008-09(RE),-3435
Revenue_deficit,Chhattisgarh,2008-09(RE),-1049
Revenue_deficit,Goa,2008-09(RE),-83
Revenue_deficit,Gujarat,2008-09(RE),-269
Revenue_deficit,Haryana,2008-09(RE),-55
Revenue_deficit,Jharkhand,2008-09(RE),-628
Revenue_deficit,Karnataka,2008-09(RE),-767
Revenue_deficit,Kerala,2008-09(RE),3729
Revenue_deficit,Madhya Pradesh,2008-09(RE),-3170
Revenue_deficit,Maharashtra,2008-09(RE),-4263
Revenue_deficit,Orissa,2008-09(RE),-760
Revenue_deficit,Punjab,2008-09(RE),3812
Revenue_deficit,Rajasthan,2008-09(RE),283
Revenue_deficit,Tamil Nadu,2008-09(RE),-8
Revenue_deficit,Uttar Pradesh,2008-09(RE),-4106
Revenue_deficit,West Bengal,2008-09(RE),12678
Revenue_deficit,Arunachal Pradesh,2008-09(RE),-770
Revenue_deficit,Assam,2008-09(RE),-1886
Revenue_deficit,Himachal Pradesh,2008-09(RE),-331
Revenue_deficit,Jammu and Kashmir,2008-09(RE),-3364
Revenue_deficit,Manipur,2008-09(RE),-1128
Revenue_deficit,Meghalaya,2008-09(RE),-522
Revenue_deficit,Mizoram,2008-09(RE),-239
Revenue_deficit,Nagaland,2008-09(RE),-368
Revenue_deficit,Sikkim,2008-09(RE),-592
Revenue_deficit,Tripura,2008-09(RE),-743
Revenue_deficit,Uttarakhand,2008-09(RE),-600
Revenue_deficit,NCT Delhi,2008-09(RE),-3612
Revenue_deficit,Puducherry,2008-09(RE),714
Revenue_deficit,Andhra Pradesh,2009-10(BE),-2407
Revenue_deficit,Bihar,2009-10(BE),-6122
Revenue_deficit,Chhattisgarh,2009-10(BE),-806
Revenue_deficit,Goa,2009-10(BE),348
Revenue_deficit,Gujarat,2009-10(BE),3913
Revenue_deficit,Haryana,2009-10(BE),3384
Revenue_deficit,Jharkhand,2009-10(BE),277
Revenue_deficit,Karnataka,2009-10(BE),-1151
Revenue_deficit,Kerala,2009-10(BE),3008
Revenue_deficit,Madhya Pradesh,2009-10(BE),-1699
Revenue_deficit,Maharashtra,2009-10(BE),7123
Revenue_deficit,Orissa,2009-10(BE),2369
Revenue_deficit,Punjab,2009-10(BE),6234
Revenue_deficit,Rajasthan,2009-10(BE),1409
Revenue_deficit,Tamil Nadu,2009-10(BE),1024
Revenue_deficit,Uttar Pradesh,2009-10(BE),-1573
Revenue_deficit,West Bengal,2009-10(BE),17940
Revenue_deficit,Arunachal Pradesh,2009-10(BE),350
Revenue_deficit,Assam,2009-10(BE),6206
Revenue_deficit,Himachal Pradesh,2009-10(BE),-257
Revenue_deficit,Jammu and Kashmir,2009-10(BE),-4636
Revenue_deficit,Manipur,2009-10(BE),-949
Revenue_deficit,Meghalaya,2009-10(BE),-218
Revenue_deficit,Mizoram,2009-10(BE),-178
Revenue_deficit,Nagaland,2009-10(BE),-740
Revenue_deficit,Sikkim,2009-10(BE),-422
Revenue_deficit,Tripura,2009-10(BE),-347
Revenue_deficit,Uttarakhand,2009-10(BE),213
Revenue_deficit,NCT Delhi,2009-10(BE),-5396
Revenue_deficit,Puducherry,2009-10(BE),127
Revenue_expenditure,Andhra Pradesh,1980-81,1161
Revenue_expenditure,Bihar,1980-81,929
Revenue_expenditure,Chhattisgarh,1980-81,–
Revenue_expenditure,Goa,1980-81,–
Revenue_expenditure,Gujarat,1980-81,903
Revenue_expenditure,Haryana,1980-81,401
Revenue_expenditure,Jharkhand,1980-81,–
Revenue_expenditure,Karnataka,1980-81,895
Revenue_expenditure,Kerala,1980-81,668
Revenue_expenditure,Madhya Pradesh,1980-81,1016
Revenue_expenditure,Maharashtra,1980-81,1917
Revenue_expenditure,Orissa,1980-81,541
Revenue_expenditure,Punjab,1980-81,550
Revenue_expenditure,Rajasthan,1980-81,688
Revenue_expenditure,Tamil Nadu,1980-81,1152
Revenue_expenditure,Uttar Pradesh,1980-81,1716
Revenue_expenditure,West Bengal,1980-81,1115
Revenue_expenditure,Arunachal Pradesh,1980-81,–
Revenue_expenditure,Assam,1980-81,357
Revenue_expenditure,Himachal Pradesh,1980-81,188
Revenue_expenditure,Jammu and Kashmir,1980-81,273
